O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value
11-9011.01	1.B.2.b.6	Working Conditions	EN	2.75
11-9011.01	1.B.2.f.3	Autonomy	EN	4.12
11-9011.02	1.B.2.a	Achievement-Mean Extent	EN	3.68
11-9011.02	1.B.2.b	Working Conditions-Mean Extent	EN	3.31
11-9011.02	1.B.2.c	Recognition-Mean Extent	EN	3.31
11-9011.02	1.B.2.d	Relationships-Mean Extent	EN	2.83
11-9011.02	1.B.2.e	Support-Mean Extent	EN	2.7
11-9011.02	1.B.2.f	Independence-Mean Extent	EN	4.16
11-9011.02	1.B.2.a.1	Ability Utilization	EN	3.75
11-9011.02	1.B.2.a.2	Achievement	EN	3.62
11-9011.02	1.B.2.b.1	Activity	EN	3.75
11-9011.02	1.B.2.c.1	Advancement	EN	2.37
11-9011.02	1.B.2.c.3	Authority	EN	4.12
11-9011.02	1.B.2.e.1	Company Policies and Practices	EN	3.37
11-9011.02	1.B.2.b.4	Compensation	EN	3.37
11-9011.02	1.B.2.d.1	Co-workers	EN	3.25
11-9011.02	1.B.2.f.1	Creativity	EN	4
11-9011.02	1.B.2.b.2	Independence	EN	2.75
11-9011.02	1.B.2.d.3	Moral Values	EN	3.25
11-9011.02	1.B.2.c.2	Recognition	EN	3.25
11-9011.02	1.B.2.f.2	Responsibility	EN	4.12
11-9011.02	1.B.2.b.5	Security	EN	3.12
11-9011.02	1.B.2.d.2	Social Service	EN	2
11-9011.02	1.B.2.c.4	Social Status	EN	3.5
11-9011.02	1.B.2.e.2	Supervision, Human Relations	EN	2.75
11-9011.02	1.B.2.e.3	Supervision, Technical	EN	2
11-9011.02	1.B.2.b.3	Variety	EN	3.62
11-9011.02	1.B.2.b.6	Working Conditions	EN	3.25
11-9011.02	1.B.2.f.3	Autonomy	EN	4.37
11-9011.03	1.B.2.a	Achievement-Mean Extent	EN	3.43
11-9011.03	1.B.2.b	Working Conditions-Mean Extent	EN	3.31
11-9011.03	1.B.2.c	Recognition-Mean Extent	EN	3.18
11-9011.03	1.B.2.d	Relationships-Mean Extent	EN	2.87
11-9011.03	1.B.2.e	Support-Mean Extent	EN	2.83
11-9011.03	1.B.2.f	Independence-Mean Extent	EN	3.91
11-9011.03	1.B.2.a.1	Ability Utilization	EN	3.37
11-9011.03	1.B.2.a.2	Achievement	EN	3.5
11-9011.03	1.B.2.b.1	Activity	EN	3.37
11-9011.03	1.B.2.c.1	Advancement	EN	2.5
11-9011.03	1.B.2.c.3	Authority	EN	3.87
11-9011.03	1.B.2.e.1	Company Policies and Practices	EN	3.25
11-9011.03	1.B.2.b.4	Compensation	EN	3.5
11-9011.03	1.B.2.d.1	Co-workers	EN	3.25
11-9011.03	1.B.2.f.1	Creativity	EN	3.75
11-9011.03	1.B.2.b.2	Independence	EN	2.75
11-9011.03	1.B.2.d.3	Moral Values	EN	3.37
11-9011.03	1.B.2.c.2	Recognition	EN	3.12
11-9011.03	1.B.2.f.2	Responsibility	EN	3.87
11-9011.03	1.B.2.b.5	Security	EN	3.37
11-9011.03	1.B.2.d.2	Social Service	EN	2
11-9011.03	1.B.2.c.4	Social Status	EN	3.25
11-9011.03	1.B.2.e.2	Supervision, Human Relations	EN	3
11-9011.03	1.B.2.e.3	Supervision, Technical	EN	2.25
11-9011.03	1.B.2.b.3	Variety	EN	3.5
11-9011.03	1.B.2.b.6	Working Conditions	EN	3.37
11-9011.03	1.B.2.f.3	Autonomy	EN	4.12
11-9012.00	1.B.2.a	Achievement-Mean Extent	EN	3.5
11-9012.00	1.B.2.b	Working Conditions-Mean Extent	EN	2.97
11-9012.00	1.B.2.c	Recognition-Mean Extent	EN	2.5
11-9012.00	1.B.2.d	Relationships-Mean Extent	EN	2.75
11-9012.00	1.B.2.e	Support-Mean Extent	EN	1.25
11-9012.00	1.B.2.f	Independence-Mean Extent	EN	4.2
11-9012.00	1.B.2.a.1	Ability Utilization	EN	3.25
11-9012.00	1.B.2.a.2	Achievement	EN	3.75
11-9012.00	1.B.2.b.1	Activity	EN	3.5
11-9012.00	1.B.2.c.1	Advancement	EN	1.37
11-9012.00	1.B.2.c.3	Authority	EN	3.62
11-9012.00	1.B.2.e.1	Company Policies and Practices	EN	1.25
11-9012.00	1.B.2.b.4	Compensation	EN	2.62
11-9012.00	1.B.2.d.1	Co-workers	EN	2.87
11-9012.00	1.B.2.f.1	Creativity	EN	3.87
11-9012.00	1.B.2.b.2	Independence	EN	2.62
11-9012.00	1.B.2.d.3	Moral Values	EN	3.62
11-9012.00	1.B.2.c.2	Recognition	EN	2.37
11-9012.00	1.B.2.f.2	Responsibility	EN	4.25
11-9012.00	1.B.2.b.5	Security	EN	3.25
11-9012.00	1.B.2.d.2	Social Service	EN	1.75
11-9012.00	1.B.2.c.4	Social Status	EN	2.62
11-9012.00	1.B.2.e.2	Supervision, Human Relations	EN	1.25
11-9012.00	1.B.2.e.3	Supervision, Technical	EN	1.25
11-9012.00	1.B.2.b.3	Variety	EN	3.5
11-9012.00	1.B.2.b.6	Working Conditions	EN	2.37
11-9012.00	1.B.2.f.3	Autonomy	EN	4.5
11-9021.00	1.B.2.a	Achievement-Mean Extent	EN	3.56
11-9021.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.12
11-9021.00	1.B.2.c	Recognition-Mean Extent	EN	3.25
11-9021.00	1.B.2.d	Relationships-Mean Extent	EN	2.79
11-9021.00	1.B.2.e	Support-Mean Extent	EN	2.83
11-9021.00	1.B.2.f	Independence-Mean Extent	EN	3.79
11-9021.00	1.B.2.a.1	Ability Utilization	EN	3.62
11-9021.00	1.B.2.a.2	Achievement	EN	3.5
11-9021.00	1.B.2.b.1	Activity	EN	3.5
11-9021.00	1.B.2.c.1	Advancement	EN	2.75
11-9021.00	1.B.2.c.3	Authority	EN	4.75
11-9021.00	1.B.2.e.1	Company Policies and Practices	EN	3.5
11-9021.00	1.B.2.b.4	Compensation	EN	3.75
11-9021.00	1.B.2.d.1	Co-workers	EN	3
11-9021.00	1.B.2.f.1	Creativity	EN	3.37
11-9021.00	1.B.2.b.2	Independence	EN	2.25
11-9021.00	1.B.2.d.3	Moral Values	EN	3.12
11-9021.00	1.B.2.c.2	Recognition	EN	2.62
11-9021.00	1.B.2.f.2	Responsibility	EN	3.87
11-9021.00	1.B.2.b.5	Security	EN	3.12
11-9021.00	1.B.2.d.2	Social Service	EN	2.25
11-9021.00	1.B.2.c.4	Social Status	EN	2.87
11-9021.00	1.B.2.e.2	Supervision, Human Relations	EN	2.62
11-9021.00	1.B.2.e.3	Supervision, Technical	EN	2.37
11-9021.00	1.B.2.b.3	Variety	EN	3.62
11-9021.00	1.B.2.b.6	Working Conditions	EN	2.5
11-9021.00	1.B.2.f.3	Autonomy	EN	4.12
11-9031.00	1.B.2.a	Achievement-Mean Extent	EN	4.18
11-9031.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.56
11-9031.00	1.B.2.c	Recognition-Mean Extent	EN	3.71
11-9031.00	1.B.2.d	Relationships-Mean Extent	EN	3.37
11-9031.00	1.B.2.e	Support-Mean Extent	EN	3.2
11-9031.00	1.B.2.f	Independence-Mean Extent	EN	3.66
11-9031.00	1.B.2.a.1	Ability Utilization	EN	4.37
11-9031.00	1.B.2.a.2	Achievement	EN	4
11-9031.00	1.B.2.b.1	Activity	EN	4.12
11-9031.00	1.B.2.c.1	Advancement	EN	3.37
11-9031.00	1.B.2.c.3	Authority	EN	3.87
11-9031.00	1.B.2.e.1	Company Policies and Practices	EN	3.87
11-9031.00	1.B.2.b.4	Compensation	EN	3.37
11-9031.00	1.B.2.d.1	Co-workers	EN	3.75
11-9031.00	1.B.2.f.1	Creativity	EN	3.75
11-9031.00	1.B.2.b.2	Independence	EN	2.5
11-9031.00	1.B.2.d.3	Moral Values	EN	3
11-9031.00	1.B.2.c.2	Recognition	EN	3.75
11-9031.00	1.B.2.f.2	Responsibility	EN	3.75
11-9031.00	1.B.2.b.5	Security	EN	3.87
11-9031.00	1.B.2.d.2	Social Service	EN	3.37
11-9031.00	1.B.2.c.4	Social Status	EN	3.87
11-9031.00	1.B.2.e.2	Supervision, Human Relations	EN	3.62
11-9031.00	1.B.2.e.3	Supervision, Technical	EN	2.12
11-9031.00	1.B.2.b.3	Variety	EN	3.62
11-9031.00	1.B.2.b.6	Working Conditions	EN	3.87
11-9031.00	1.B.2.f.3	Autonomy	EN	3.5
11-9032.00	1.B.2.a	Achievement-Mean Extent	EN	4.18
11-9032.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.56
11-9032.00	1.B.2.c	Recognition-Mean Extent	EN	3.71
11-9032.00	1.B.2.d	Relationships-Mean Extent	EN	3.37
11-9032.00	1.B.2.e	Support-Mean Extent	EN	3.2
11-9032.00	1.B.2.f	Independence-Mean Extent	EN	3.66
11-9032.00	1.B.2.a.1	Ability Utilization	EN	4.37
11-9032.00	1.B.2.a.2	Achievement	EN	4
11-9032.00	1.B.2.b.1	Activity	EN	4.12
11-9032.00	1.B.2.c.1	Advancement	EN	3.37
11-9032.00	1.B.2.c.3	Authority	EN	3.87
11-9032.00	1.B.2.e.1	Company Policies and Practices	EN	3.87
11-9032.00	1.B.2.b.4	Compensation	EN	3.37
11-9032.00	1.B.2.d.1	Co-workers	EN	3.75
11-9032.00	1.B.2.f.1	Creativity	EN	3.75
11-9032.00	1.B.2.b.2	Independence	EN	2.5
11-9032.00	1.B.2.d.3	Moral Values	EN	3
11-9032.00	1.B.2.c.2	Recognition	EN	3.75
11-9032.00	1.B.2.f.2	Responsibility	EN	3.75
11-9032.00	1.B.2.b.5	Security	EN	3.87
11-9032.00	1.B.2.d.2	Social Service	EN	3.37
11-9032.00	1.B.2.c.4	Social Status	EN	3.87
11-9032.00	1.B.2.e.2	Supervision, Human Relations	EN	3.62
11-9032.00	1.B.2.e.3	Supervision, Technical	EN	2.12
11-9032.00	1.B.2.b.3	Variety	EN	3.62
11-9032.00	1.B.2.b.6	Working Conditions	EN	3.87
11-9032.00	1.B.2.f.3	Autonomy	EN	3.5
11-9033.00	1.B.2.a	Achievement-Mean Extent	EN	4.18
11-9033.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.72
11-9033.00	1.B.2.c	Recognition-Mean Extent	EN	3.9
11-9033.00	1.B.2.d	Relationships-Mean Extent	EN	3.33
11-9033.00	1.B.2.e	Support-Mean Extent	EN	3.08
11-9033.00	1.B.2.f	Independence-Mean Extent	EN	3.87
11-9033.00	1.B.2.a.1	Ability Utilization	EN	4.37
11-9033.00	1.B.2.a.2	Achievement	EN	4
11-9033.00	1.B.2.b.1	Activity	EN	4.25
11-9033.00	1.B.2.c.1	Advancement	EN	2.75
11-9033.00	1.B.2.c.3	Authority	EN	4.37
11-9033.00	1.B.2.e.1	Company Policies and Practices	EN	4
11-9033.00	1.B.2.b.4	Compensation	EN	3.75
11-9033.00	1.B.2.d.1	Co-workers	EN	3.87
11-9033.00	1.B.2.f.1	Creativity	EN	3.87
11-9033.00	1.B.2.b.2	Independence	EN	2.12
11-9033.00	1.B.2.d.3	Moral Values	EN	2.87
11-9033.00	1.B.2.c.2	Recognition	EN	4
11-9033.00	1.B.2.f.2	Responsibility	EN	4
11-9033.00	1.B.2.b.5	Security	EN	4
11-9033.00	1.B.2.d.2	Social Service	EN	3.25
11-9033.00	1.B.2.c.4	Social Status	EN	4.5
11-9033.00	1.B.2.e.2	Supervision, Human Relations	EN	3.37
11-9033.00	1.B.2.e.3	Supervision, Technical	EN	1.87
11-9033.00	1.B.2.b.3	Variety	EN	3.75
11-9033.00	1.B.2.b.6	Working Conditions	EN	4.5
11-9033.00	1.B.2.f.3	Autonomy	EN	3.75
11-9041.00	1.B.2.a	Achievement-Mean Extent	EN	3.93
11-9041.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.7
11-9041.00	1.B.2.c	Recognition-Mean Extent	EN	3.65
11-9041.00	1.B.2.d	Relationships-Mean Extent	EN	3.16
11-9041.00	1.B.2.e	Support-Mean Extent	EN	2.91
11-9041.00	1.B.2.f	Independence-Mean Extent	EN	3.95
11-9041.00	1.B.2.a.1	Ability Utilization	EN	4
11-9041.00	1.B.2.a.2	Achievement	EN	3.87
11-9041.00	1.B.2.b.1	Activity	EN	3.87
11-9041.00	1.B.2.c.1	Advancement	EN	3.37
11-9041.00	1.B.2.c.3	Authority	EN	4.12
11-9041.00	1.B.2.e.1	Company Policies and Practices	EN	4
11-9041.00	1.B.2.b.4	Compensation	EN	4.25
11-9041.00	1.B.2.d.1	Co-workers	EN	3.62
11-9041.00	1.B.2.f.1	Creativity	EN	3.75
11-9041.00	1.B.2.b.2	Independence	EN	2.75
11-9041.00	1.B.2.d.3	Moral Values	EN	3.5
11-9041.00	1.B.2.c.2	Recognition	EN	3.5
11-9041.00	1.B.2.f.2	Responsibility	EN	3.87
11-9041.00	1.B.2.b.5	Security	EN	3.87
11-9041.00	1.B.2.d.2	Social Service	EN	2.37
11-9041.00	1.B.2.c.4	Social Status	EN	3.62
11-9041.00	1.B.2.e.2	Supervision, Human Relations	EN	2.75
11-9041.00	1.B.2.e.3	Supervision, Technical	EN	2
11-9041.00	1.B.2.b.3	Variety	EN	3.5
11-9041.00	1.B.2.b.6	Working Conditions	EN	4
11-9041.00	1.B.2.f.3	Autonomy	EN	4.25
11-9051.00	1.B.2.a	Achievement-Mean Extent	EN	3.68
11-9051.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.31
11-9051.00	1.B.2.c	Recognition-Mean Extent	EN	3.43
11-9051.00	1.B.2.d	Relationships-Mean Extent	EN	3.25
11-9051.00	1.B.2.e	Support-Mean Extent	EN	3.12
11-9051.00	1.B.2.f	Independence-Mean Extent	EN	4
11-9051.00	1.B.2.a.1	Ability Utilization	EN	3.75
11-9051.00	1.B.2.a.2	Achievement	EN	3.62
11-9051.00	1.B.2.b.1	Activity	EN	3.75
11-9051.00	1.B.2.c.1	Advancement	EN	3.12
11-9051.00	1.B.2.c.3	Authority	EN	4.25
11-9051.00	1.B.2.e.1	Company Policies and Practices	EN	3.62
11-9051.00	1.B.2.b.4	Compensation	EN	3.12
11-9051.00	1.B.2.d.1	Co-workers	EN	3.37
11-9051.00	1.B.2.f.1	Creativity	EN	3.87
11-9051.00	1.B.2.b.2	Independence	EN	2.87
11-9051.00	1.B.2.d.3	Moral Values	EN	3.5
11-9051.00	1.B.2.c.2	Recognition	EN	3.37
11-9051.00	1.B.2.f.2	Responsibility	EN	4
11-9051.00	1.B.2.b.5	Security	EN	4.25
11-9051.00	1.B.2.d.2	Social Service	EN	2.87
11-9051.00	1.B.2.c.4	Social Status	EN	3
11-9051.00	1.B.2.e.2	Supervision, Human Relations	EN	2.87
11-9051.00	1.B.2.e.3	Supervision, Technical	EN	2.87
11-9051.00	1.B.2.b.3	Variety	EN	3
11-9051.00	1.B.2.b.6	Working Conditions	EN	2.87
11-9051.00	1.B.2.f.3	Autonomy	EN	4.12
11-9061.00	1.B.2.a	Achievement-Mean Extent	EN	3.25
11-9061.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.14
11-9061.00	1.B.2.c	Recognition-Mean Extent	EN	2.93
11-9061.00	1.B.2.d	Relationships-Mean Extent	EN	3.33
11-9061.00	1.B.2.e	Support-Mean Extent	EN	2.41
11-9061.00	1.B.2.f	Independence-Mean Extent	EN	3.5
11-9061.00	1.B.2.a.1	Ability Utilization	EN	3
11-9061.00	1.B.2.a.2	Achievement	EN	3.5
11-9061.00	1.B.2.b.1	Activity	EN	2.5
11-9061.00	1.B.2.c.1	Advancement	EN	2.25
11-9061.00	1.B.2.c.3	Authority	EN	3.5
11-9061.00	1.B.2.e.1	Company Policies and Practices	EN	2.62
11-9061.00	1.B.2.b.4	Compensation	EN	3.75
11-9061.00	1.B.2.d.1	Co-workers	EN	2.87
11-9061.00	1.B.2.f.1	Creativity	EN	2.75
11-9061.00	1.B.2.b.2	Independence	EN	3
11-9061.00	1.B.2.d.3	Moral Values	EN	3.25
11-9061.00	1.B.2.c.2	Recognition	EN	3
11-9061.00	1.B.2.f.2	Responsibility	EN	3.37
11-9061.00	1.B.2.b.5	Security	EN	4.25
11-9061.00	1.B.2.d.2	Social Service	EN	3.87
11-9061.00	1.B.2.c.4	Social Status	EN	3
11-9061.00	1.B.2.e.2	Supervision, Human Relations	EN	2.25
11-9061.00	1.B.2.e.3	Supervision, Technical	EN	2.37
11-9061.00	1.B.2.b.3	Variety	EN	2.87
11-9061.00	1.B.2.b.6	Working Conditions	EN	2.5
11-9061.00	1.B.2.f.3	Autonomy	EN	4.37
11-9071.00	1.B.2.a	Achievement-Mean Extent	EN	3.31
11-9071.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.29
11-9071.00	1.B.2.c	Recognition-Mean Extent	EN	3.12
11-9071.00	1.B.2.d	Relationships-Mean Extent	EN	3.12
11-9071.00	1.B.2.e	Support-Mean Extent	EN	3.08
11-9071.00	1.B.2.f	Independence-Mean Extent	EN	3.54
11-9071.00	1.B.2.a.1	Ability Utilization	EN	3.5
11-9071.00	1.B.2.a.2	Achievement	EN	3.12
11-9071.00	1.B.2.b.1	Activity	EN	3.37
11-9071.00	1.B.2.c.1	Advancement	EN	2.87
11-9071.00	1.B.2.c.3	Authority	EN	3.75
11-9071.00	1.B.2.e.1	Company Policies and Practices	EN	3.37
11-9071.00	1.B.2.b.4	Compensation	EN	3.37
11-9071.00	1.B.2.d.1	Co-workers	EN	3.37
11-9071.00	1.B.2.f.1	Creativity	EN	3.25
11-9071.00	1.B.2.b.2	Independence	EN	2.87
11-9071.00	1.B.2.d.3	Moral Values	EN	2.87
11-9071.00	1.B.2.c.2	Recognition	EN	3
11-9071.00	1.B.2.f.2	Responsibility	EN	3.75
11-9071.00	1.B.2.b.5	Security	EN	3.62
11-9071.00	1.B.2.d.2	Social Service	EN	3.12
11-9071.00	1.B.2.c.4	Social Status	EN	2.87
11-9071.00	1.B.2.e.2	Supervision, Human Relations	EN	3.37
11-9071.00	1.B.2.e.3	Supervision, Technical	EN	2.5
11-9071.00	1.B.2.b.3	Variety	EN	2.87
11-9071.00	1.B.2.b.6	Working Conditions	EN	3.62
11-9071.00	1.B.2.f.3	Autonomy	EN	3.62
11-9081.00	1.B.2.a	Achievement-Mean Extent	EN	3.18
11-9081.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.35
11-9081.00	1.B.2.c	Recognition-Mean Extent	EN	3.25
11-9081.00	1.B.2.d	Relationships-Mean Extent	EN	3.29
11-9081.00	1.B.2.e	Support-Mean Extent	EN	2.87
11-9081.00	1.B.2.f	Independence-Mean Extent	EN	3.79
11-9081.00	1.B.2.a.1	Ability Utilization	EN	3.25
11-9081.00	1.B.2.a.2	Achievement	EN	3.12
11-9081.00	1.B.2.b.1	Activity	EN	3.5
11-9081.00	1.B.2.c.1	Advancement	EN	3.12
11-9081.00	1.B.2.c.3	Authority	EN	3.87
11-9081.00	1.B.2.e.1	Company Policies and Practices	EN	3.37
11-9081.00	1.B.2.b.4	Compensation	EN	3
11-9081.00	1.B.2.d.1	Co-workers	EN	3.12
11-9081.00	1.B.2.f.1	Creativity	EN	3.37
11-9081.00	1.B.2.b.2	Independence	EN	2.75
11-9081.00	1.B.2.d.3	Moral Values	EN	3.37
11-9081.00	1.B.2.c.2	Recognition	EN	3
11-9081.00	1.B.2.f.2	Responsibility	EN	3.87
11-9081.00	1.B.2.b.5	Security	EN	3.62
11-9081.00	1.B.2.d.2	Social Service	EN	3.37
11-9081.00	1.B.2.c.4	Social Status	EN	3
11-9081.00	1.B.2.e.2	Supervision, Human Relations	EN	2.75
11-9081.00	1.B.2.e.3	Supervision, Technical	EN	2.5
11-9081.00	1.B.2.b.3	Variety	EN	3.37
11-9081.00	1.B.2.b.6	Working Conditions	EN	3.87
11-9081.00	1.B.2.f.3	Autonomy	EN	4.12
11-9111.00	1.B.2.a	Achievement-Mean Extent	EN	3.5
11-9111.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.62
11-9111.00	1.B.2.c	Recognition-Mean Extent	EN	3.5
11-9111.00	1.B.2.d	Relationships-Mean Extent	EN	3.58
11-9111.00	1.B.2.e	Support-Mean Extent	EN	2.91
11-9111.00	1.B.2.f	Independence-Mean Extent	EN	3.83
11-9111.00	1.B.2.a.1	Ability Utilization	EN	3.5
11-9111.00	1.B.2.a.2	Achievement	EN	3.5
11-9111.00	1.B.2.b.1	Activity	EN	3.62
11-9111.00	1.B.2.c.1	Advancement	EN	2.87
11-9111.00	1.B.2.c.3	Authority	EN	4
11-9111.00	1.B.2.e.1	Company Policies and Practices	EN	3.5
11-9111.00	1.B.2.b.4	Compensation	EN	3.62
11-9111.00	1.B.2.d.1	Co-workers	EN	3.75
11-9111.00	1.B.2.f.1	Creativity	EN	3.75
11-9111.00	1.B.2.b.2	Independence	EN	2.75
11-9111.00	1.B.2.d.3	Moral Values	EN	3.37
11-9111.00	1.B.2.c.2	Recognition	EN	3.37
11-9111.00	1.B.2.f.2	Responsibility	EN	3.87
11-9111.00	1.B.2.b.5	Security	EN	4.12
11-9111.00	1.B.2.d.2	Social Service	EN	3.62
11-9111.00	1.B.2.c.4	Social Status	EN	3.75
11-9111.00	1.B.2.e.2	Supervision, Human Relations	EN	3.12
11-9111.00	1.B.2.e.3	Supervision, Technical	EN	2.12
11-9111.00	1.B.2.b.3	Variety	EN	3.5
11-9111.00	1.B.2.b.6	Working Conditions	EN	4.12
11-9111.00	1.B.2.f.3	Autonomy	EN	3.87
11-9121.00	1.B.2.a	Achievement-Mean Extent	EN	3.75
11-9121.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.5
11-9121.00	1.B.2.c	Recognition-Mean Extent	EN	3.37
11-9121.00	1.B.2.d	Relationships-Mean Extent	EN	3.16
11-9121.00	1.B.2.e	Support-Mean Extent	EN	2.87
11-9121.00	1.B.2.f	Independence-Mean Extent	EN	3.91
11-9121.00	1.B.2.a.1	Ability Utilization	EN	3.87
11-9121.00	1.B.2.a.2	Achievement	EN	3.62
11-9121.00	1.B.2.b.1	Activity	EN	3.62
11-9121.00	1.B.2.c.1	Advancement	EN	3
11-9121.00	1.B.2.c.3	Authority	EN	3.87
11-9121.00	1.B.2.e.1	Company Policies and Practices	EN	3.75
11-9121.00	1.B.2.b.4	Compensation	EN	3.37
11-9121.00	1.B.2.d.1	Co-workers	EN	3.75
11-9121.00	1.B.2.f.1	Creativity	EN	3.75
11-9121.00	1.B.2.b.2	Independence	EN	2.75
11-9121.00	1.B.2.d.3	Moral Values	EN	3.25
11-9121.00	1.B.2.c.2	Recognition	EN	3.12
11-9121.00	1.B.2.f.2	Responsibility	EN	4
11-9121.00	1.B.2.b.5	Security	EN	3.62
11-9121.00	1.B.2.d.2	Social Service	EN	2.5
11-9121.00	1.B.2.c.4	Social Status	EN	3.5
11-9121.00	1.B.2.e.2	Supervision, Human Relations	EN	2.87
11-9121.00	1.B.2.e.3	Supervision, Technical	EN	2
11-9121.00	1.B.2.b.3	Variety	EN	3.5
11-9121.00	1.B.2.b.6	Working Conditions	EN	4.12
11-9121.00	1.B.2.f.3	Autonomy	EN	4
11-9131.00	1.B.2.a	Achievement-Mean Extent	EN	3.25
11-9131.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.58
11-9131.00	1.B.2.c	Recognition-Mean Extent	EN	3.31
11-9131.00	1.B.2.d	Relationships-Mean Extent	EN	3.29
11-9131.00	1.B.2.e	Support-Mean Extent	EN	3.41
11-9131.00	1.B.2.f	Independence-Mean Extent	EN	3.25
11-9131.00	1.B.2.a.1	Ability Utilization	EN	3.25
11-9131.00	1.B.2.a.2	Achievement	EN	3.25
11-9131.00	1.B.2.b.1	Activity	EN	3.75
11-9131.00	1.B.2.c.1	Advancement	EN	2.37
11-9131.00	1.B.2.c.3	Authority	EN	4.37
11-9131.00	1.B.2.e.1	Company Policies and Practices	EN	4.12
11-9131.00	1.B.2.b.4	Compensation	EN	3.75
11-9131.00	1.B.2.d.1	Co-workers	EN	3.37
11-9131.00	1.B.2.f.1	Creativity	EN	2.62
11-9131.00	1.B.2.b.2	Independence	EN	2.37
11-9131.00	1.B.2.d.3	Moral Values	EN	3.75
11-9131.00	1.B.2.c.2	Recognition	EN	3.12
11-9131.00	1.B.2.f.2	Responsibility	EN	3.62
11-9131.00	1.B.2.b.5	Security	EN	4.37
11-9131.00	1.B.2.d.2	Social Service	EN	2.75
11-9131.00	1.B.2.c.4	Social Status	EN	3.37
11-9131.00	1.B.2.e.2	Supervision, Human Relations	EN	3.25
11-9131.00	1.B.2.e.3	Supervision, Technical	EN	2.87
11-9131.00	1.B.2.b.3	Variety	EN	3.37
11-9131.00	1.B.2.b.6	Working Conditions	EN	3.87
11-9131.00	1.B.2.f.3	Autonomy	EN	3.5
11-9141.00	1.B.2.a	Achievement-Mean Extent	EN	3.56
11-9141.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.5
11-9141.00	1.B.2.c	Recognition-Mean Extent	EN	3.12
11-9141.00	1.B.2.d	Relationships-Mean Extent	EN	2.95
11-9141.00	1.B.2.e	Support-Mean Extent	EN	2.7
11-9141.00	1.B.2.f	Independence-Mean Extent	EN	3.7
11-9141.00	1.B.2.a.1	Ability Utilization	EN	3.75
11-9141.00	1.B.2.a.2	Achievement	EN	3.37
11-9141.00	1.B.2.b.1	Activity	EN	4.12
11-9141.00	1.B.2.c.1	Advancement	EN	2.62
11-9141.00	1.B.2.c.3	Authority	EN	4
11-9141.00	1.B.2.e.1	Company Policies and Practices	EN	3.12
11-9141.00	1.B.2.b.4	Compensation	EN	2.87
11-9141.00	1.B.2.d.1	Co-workers	EN	2.75
11-9141.00	1.B.2.f.1	Creativity	EN	2.62
11-9141.00	1.B.2.b.2	Independence	EN	2.75
11-9141.00	1.B.2.d.3	Moral Values	EN	3.25
11-9141.00	1.B.2.c.2	Recognition	EN	2.75
11-9141.00	1.B.2.f.2	Responsibility	EN	4
11-9141.00	1.B.2.b.5	Security	EN	3.75
11-9141.00	1.B.2.d.2	Social Service	EN	2.87
11-9141.00	1.B.2.c.4	Social Status	EN	3.12
11-9141.00	1.B.2.e.2	Supervision, Human Relations	EN	2.62
11-9141.00	1.B.2.e.3	Supervision, Technical	EN	2.37
11-9141.00	1.B.2.b.3	Variety	EN	3.62
11-9141.00	1.B.2.b.6	Working Conditions	EN	3.87
11-9141.00	1.B.2.f.3	Autonomy	EN	4.5
11-9151.00	1.B.2.a	Achievement-Mean Extent	EN	3.93
11-9151.00	1.B.2.b	Working Conditions-Mean Extent	EN	3.5
11-9151.00	1.B.2.c	Recognition-Mean Extent	EN	3.53
11-9151.00	1.B.2.d	Relationships-Mean Extent	EN	3.7
11-9151.00	1.B.2.e	Support-Mean Extent	EN	3.33
11-9151.00	1.B.2.f	Independence-Mean Extent	EN	3.79
11-9151.00	1.B.2.a.1	Ability Utilization	EN	3.87
11-9151.00	1.B.2.a.2	Achievement	EN	4
11-9151.00	1.B.2.b.1	Activity	EN	4.12
11-9151.00	1.B.2.c.1	Advancement	EN	3.12
11-9151.00	1.B.2.c.3	Authority	EN	4
11-9151.00	1.B.2.e.1	Company Policies and Practices	EN	4
11-9151.00	1.B.2.b.4	Compensation	EN	2.87
11-9151.00	1.B.2.d.1	Co-workers	EN	3.5
11-9151.00	1.B.2.f.1	Creativity	EN	3.62
11-9151.00	1.B.2.b.2	Independence	EN	2.5
11-9151.00	1.B.2.d.3	Moral Values	EN	3.25
11-9151.00	1.B.2.c.2	Recognition	EN	3.37
11-9151.00	1.B.2.f.2	Responsibility	EN	3.62
11-9151.00	1.B.2.b.5	Security	EN	4.37
11-9151.00	1.B.2.d.2	Social Service	EN	4.37
11-9151.00	1.B.2.c.4	Social Status	EN	3.62
11-9151.00	1.B.2.e.2	Supervision, Human Relations	EN	3.25
