WA Name,IWA Title,DWA Title,DWA ID,IWA ID,Element ID
"Monitor Processes, Materials, or Surroundings","Monitor safety or security of work areas, facilities, or properties.",Monitor work areas to provide security.,4.A.1.a.2.I07.D06,4.A.1.a.2.I07,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings","Monitor safety or security of work areas, facilities, or properties.",Maintain surveillance of individuals or establishments.,4.A.1.a.2.I07.D07,4.A.1.a.2.I07,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings","Monitor safety or security of work areas, facilities, or properties.",Monitor alarm systems.,4.A.1.a.2.I07.D08,4.A.1.a.2.I07,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings","Monitor safety or security of work areas, facilities, or properties.",Monitor work areas or procedures to ensure compliance with safety procedures.,4.A.1.a.2.I07.D09,4.A.1.a.2.I07,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings","Monitor safety or security of work areas, facilities, or properties.",Locate fires or fire danger areas.,4.A.1.a.2.I07.D10,4.A.1.a.2.I07,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings","Monitor safety or security of work areas, facilities, or properties.",Monitor surroundings to detect potential hazards.,4.A.1.a.2.I07.D11,4.A.1.a.2.I07,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings","Monitor safety or security of work areas, facilities, or properties.",Patrol natural areas to ensure safety or enforce regulations.,4.A.1.a.2.I07.D12,4.A.1.a.2.I07,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings","Monitor safety or security of work areas, facilities, or properties.",Monitor work environment to ensure safety or adherence to specifications.,4.A.1.a.2.I07.D13,4.A.1.a.2.I07,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings","Monitor external affairs, trends, or events.",Monitor market conditions or trends.,4.A.1.a.2.I08.D01,4.A.1.a.2.I08,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings","Monitor external affairs, trends, or events.",Monitor current trends.,4.A.1.a.2.I08.D02,4.A.1.a.2.I08,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings","Monitor external affairs, trends, or events.",Monitor external affairs or events affecting business operations.,4.A.1.a.2.I08.D03,4.A.1.a.2.I08,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor environmental conditions.,Inspect landscaping to determine treatment needs.,4.A.1.a.2.I09.D01,4.A.1.a.2.I09,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor environmental conditions.,Monitor environmental conditions to detect hazards.,4.A.1.a.2.I09.D02,4.A.1.a.2.I09,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor environmental conditions.,Measure environmental characteristics.,4.A.1.a.2.I09.D03,4.A.1.a.2.I09,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor environmental conditions.,Monitor activities affecting environmental quality.,4.A.1.a.2.I09.D04,4.A.1.a.2.I09,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor environmental conditions.,Assess characteristics of fires.,4.A.1.a.2.I09.D05,4.A.1.a.2.I09,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor environmental conditions.,Inspect condition of natural environments.,4.A.1.a.2.I09.D06,4.A.1.a.2.I09,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operation of computer or information technologies.,Monitor the security of digital information.,4.A.1.a.2.I10.D01,4.A.1.a.2.I10,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operation of computer or information technologies.,Monitor the performance of computer networks.,4.A.1.a.2.I10.D02,4.A.1.a.2.I10,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operation of computer or information technologies.,Monitor computer system performance to ensure proper operation.,4.A.1.a.2.I10.D03,4.A.1.a.2.I10,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operations to ensure compliance with regulations or standards.,Identify actions needed to bring properties or facilities into compliance with regulations.,4.A.1.a.2.I11.D01,4.A.1.a.2.I11,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operations to ensure compliance with regulations or standards.,Inspect products or operations to ensure that standards are met.,4.A.1.a.2.I11.D02,4.A.1.a.2.I11,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operations to ensure compliance with regulations or standards.,Monitor operations to ensure compliance with safety or security policies or regulations.,4.A.1.a.2.I11.D03,4.A.1.a.2.I11,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operations to ensure compliance with regulations or standards.,Monitor organizational compliance with regulations.,4.A.1.a.2.I11.D04,4.A.1.a.2.I11,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operations to ensure compliance with regulations or standards.,Verify that medical activities or operations meet standards.,4.A.1.a.2.I11.D05,4.A.1.a.2.I11,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operations to ensure compliance with regulations or standards.,Monitor processes for compliance with standards.,4.A.1.a.2.I11.D06,4.A.1.a.2.I11,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operations to ensure compliance with regulations or standards.,Evaluate personnel practices to ensure adherence to regulations.,4.A.1.a.2.I11.D07,4.A.1.a.2.I11,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operations to ensure compliance with regulations or standards.,Monitor operational activities to ensure compliance with regulations or standard operating procedures.,4.A.1.a.2.I11.D08,4.A.1.a.2.I11,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operations to ensure compliance with regulations or standards.,Evaluate construction projects to determine compliance with external standards or regulations.,4.A.1.a.2.I11.D09,4.A.1.a.2.I11,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operations to ensure compliance with regulations or standards.,Determine operational compliance with regulations or standards.,4.A.1.a.2.I11.D10,4.A.1.a.2.I11,4.A.1.a.2
"Monitor Processes, Materials, or Surroundings",Monitor operations to ensure compliance with regulations or standards.,Monitor medical facility activities to ensure adherence to standards or regulations.,4.A.1.a.2.I11.D11,4.A.1.a.2.I11,4.A.1.a.2
"Identifying Objects, Actions, and Events",Mark materials or objects for identification.,Apply identification labels or tags.,4.A.1.b.1.I01.D01,4.A.1.b.1.I01,4.A.1.b.1
"Identifying Objects, Actions, and Events",Mark materials or objects for identification.,Mark agricultural or forestry products for identification.,4.A.1.b.1.I01.D02,4.A.1.b.1.I01,4.A.1.b.1
"Identifying Objects, Actions, and Events",Mark materials or objects for identification.,Mark materials or objects for identification.,4.A.1.b.1.I01.D03,4.A.1.b.1.I01,4.A.1.b.1
"Identifying Objects, Actions, and Events",Mark materials or objects for identification.,"Mark products, workpieces, or equipment with identifying information.",4.A.1.b.1.I01.D04,4.A.1.b.1.I01,4.A.1.b.1
"Identifying Objects, Actions, and Events",Mark materials or objects for identification.,Label production materials.,4.A.1.b.1.I01.D05,4.A.1.b.1.I01,4.A.1.b.1
"Identifying Objects, Actions, and Events",Mark materials or objects for identification.,"Attach identification information to products, items or containers.",4.A.1.b.1.I01.D06,4.A.1.b.1.I01,4.A.1.b.1
"Identifying Objects, Actions, and Events",Identify business or organizational opportunities.,Identify opportunities for green initiatives.,4.A.1.b.1.I02.D01,4.A.1.b.1.I02,4.A.1.b.1
"Identifying Objects, Actions, and Events",Identify business or organizational opportunities.,Identify potential customers.,4.A.1.b.1.I02.D02,4.A.1.b.1.I02,4.A.1.b.1
"Identifying Objects, Actions, and Events",Identify business or organizational opportunities.,Identify investment opportunities or strategies.,4.A.1.b.1.I02.D03,4.A.1.b.1.I02,4.A.1.b.1
"Identifying Objects, Actions, and Events",Identify business or organizational opportunities.,Identify strategic business investment opportunities.,4.A.1.b.1.I02.D04,4.A.1.b.1.I02,4.A.1.b.1
"Identifying Objects, Actions, and Events",Identify business or organizational opportunities.,Identify new applications for existing technologies.,4.A.1.b.1.I02.D05,4.A.1.b.1.I02,4.A.1.b.1
"Identifying Objects, Actions, and Events",Identify business or organizational opportunities.,Identify opportunities to improve operational efficiency.,4.A.1.b.1.I02.D06,4.A.1.b.1.I02,4.A.1.b.1
"Identifying Objects, Actions, and Events",Identify business or organizational opportunities.,Identify sustainable business practices.,4.A.1.b.1.I02.D07,4.A.1.b.1.I02,4.A.1.b.1
"Inspecting Equipment, Structures, or Material",Administer diagnostic tests to assess patient health.,Test patient heart or lung functioning.,4.A.1.b.2.I01.D01,4.A.1.b.2.I01,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Administer diagnostic tests to assess patient health.,Administer screening tests to determine abilities or treatment needs.,4.A.1.b.2.I01.D02,4.A.1.b.2.I01,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Administer diagnostic tests to assess patient health.,Test patient hearing.,4.A.1.b.2.I01.D03,4.A.1.b.2.I01,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Administer diagnostic tests to assess patient health.,Test patient vision.,4.A.1.b.2.I01.D04,4.A.1.b.2.I01,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Administer diagnostic tests to assess patient health.,Conduct diagnostic tests to determine patient health.,4.A.1.b.2.I01.D05,4.A.1.b.2.I01,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Administer diagnostic tests to assess patient health.,Administer drug screening tests.,4.A.1.b.2.I01.D06,4.A.1.b.2.I01,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Administer diagnostic tests to assess patient health.,Test patient nervous system functioning.,4.A.1.b.2.I01.D07,4.A.1.b.2.I01,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Administer diagnostic tests to assess patient health.,Test biological specimens to gather information about patient conditions.,4.A.1.b.2.I01.D08,4.A.1.b.2.I01,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Evaluate green technologies or processes.,Test green technologies or processes.,4.A.1.b.2.I02.D01,4.A.1.b.2.I02,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Evaluate green technologies or processes.,Test green technology installations to verify performance.,4.A.1.b.2.I02.D02,4.A.1.b.2.I02,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Test characteristics of materials or products.,"Test materials, solutions, or samples.",4.A.1.b.2.I03.D01,4.A.1.b.2.I03,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Test characteristics of materials or products.,Test products for functionality or quality.,4.A.1.b.2.I03.D02,4.A.1.b.2.I03,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Test characteristics of materials or products.,Analyze test results.,4.A.1.b.2.I03.D03,4.A.1.b.2.I03,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Test characteristics of materials or products.,Test characteristics of materials or structures.,4.A.1.b.2.I03.D04,4.A.1.b.2.I03,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Test characteristics of materials or products.,Test chemical or physical characteristics of materials or products.,4.A.1.b.2.I03.D05,4.A.1.b.2.I03,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Test characteristics of materials or products.,Test fluids to identify contamination or other problems.,4.A.1.b.2.I03.D06,4.A.1.b.2.I03,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Test characteristics of materials or products.,Test quality of materials or finished products.,4.A.1.b.2.I03.D07,4.A.1.b.2.I03,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect vehicles.,Inspect motor vehicles.,4.A.1.b.2.I04.D01,4.A.1.b.2.I04,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect vehicles.,Inspect mechanical components of vehicles to identify problems.,4.A.1.b.2.I04.D02,4.A.1.b.2.I04,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect vehicles.,Inspect vehicles to determine overall condition.,4.A.1.b.2.I04.D03,4.A.1.b.2.I04,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect vehicles.,Inspect locomotives or other railroad equipment.,4.A.1.b.2.I04.D04,4.A.1.b.2.I04,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect vehicles.,Inspect aircraft or aircraft components.,4.A.1.b.2.I04.D05,4.A.1.b.2.I04,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect vehicles.,Inspect structural components of vehicles to identify problems.,4.A.1.b.2.I04.D06,4.A.1.b.2.I04,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,Inspect work sites to determine condition or necessary repairs.,4.A.1.b.2.I05.D01,4.A.1.b.2.I05,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,Inspect work sites to identify potential environmental or safety hazards.,4.A.1.b.2.I05.D02,4.A.1.b.2.I05,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,"Inspect facilities, equipment or supplies to ensure conformance to standards.",4.A.1.b.2.I05.D03,4.A.1.b.2.I05,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,Inspect cargo areas for cleanliness or condition.,4.A.1.b.2.I05.D04,4.A.1.b.2.I05,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,Inspect work environments to ensure safety.,4.A.1.b.2.I05.D05,4.A.1.b.2.I05,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,Monitor cargo area conditions.,4.A.1.b.2.I05.D06,4.A.1.b.2.I05,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,Inspect facilities.,4.A.1.b.2.I05.D07,4.A.1.b.2.I05,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,Inspect facilities or equipment to ensure specifications are met.,4.A.1.b.2.I05.D08,4.A.1.b.2.I05,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,Inspect areas for compliance with sanitation standards.,4.A.1.b.2.I05.D09,4.A.1.b.2.I05,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,Inspect facilities to ensure compliance with fire regulations.,4.A.1.b.2.I05.D10,4.A.1.b.2.I05,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,"Inspect facilities to ensure compliance with safety, quality, or service standards.",4.A.1.b.2.I05.D11,4.A.1.b.2.I05,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,Inspect facilities or sites to determine if they meet specifications or standards.,4.A.1.b.2.I05.D12,4.A.1.b.2.I05,4.A.1.b.2
"Inspecting Equipment, Structures, or Material",Inspect facilities or equipment.,Inspect facilities to ensure compliance with security or safety regulations.,4.A.1.b.2.I05.D13,4.A.1.b.2.I05,4.A.1.b.2
